reviewerID,overall,lemmatized_text,label
A2EZWZ8MBEDOLN,5,th joyo pedal like dissapoint think dano cool cat line good bang buck pedal day like mention pedal like ts midhump pedal get touch sensitive low gain responsiveness texture run cleanish tube amp dig break play lightly get clean similar sweet honey pedal control identical not compare internal touch sensitivity lose imho stack dirt box run amp rage gain act like traditional od totally cool lose touch sensitivity thing set pedal apart bring dirt box gig probably midgain like joyo ultimate drive dano transparent od market sweet honey pedal not kind bankroll definately check outedit having own pedal realize incorrect say lose touch sensitivity run dirtbox pedal actually play midgain type overdrive like joyo ultimate drive ocd dano drive dig breakup long overdrive not dim pedal essential pedal,2
A27DR1VO079F1V,5,favorite pedaland ton lot high end pedal cheap price pedal great bluesy tonessweet warm drive downmean nasty drive crank like crank tube amp play bluesthis pedal m sell ve purchase joyo pedal build extremely perform good well pedal,2
AJNFQI3YR6XJ5,2,ve own overdrive pedal year play guitar pedal board boss super overdrivesweet baby way live legend high praise amazing pedal react playing style unlike overdrive pedal ve get smooth string attack start growl hard dig far pedal go pretty lot theminstead tone knob focus volume drive knob sound sweet baby good ve easy dial lot pedal lately chain setup real simplethe guitar go ehxcrye tone wah pedal sweet baby boss super overdrive lead solo gain boost not use distortion pedal mxr micro chorus follow mxr carbon copy analog delay chain go nd channel fender deluxe reverb amp use foot switch come amp turn tremolo need play blue classic rock sweet baby not fail anytime soon spend hundred brand pedal work end day alive clone overdrive tone blenderupdate pedal return go gig not hold life road connection inside box come loose major problem gigsi boss super overdrive chainwhile truly love tone product end pay,0
A1VHYBN1NV73LZ,5,not like dirt tone pedal youthe sweet baby low gain overdrive pedal bright tonallyif fairly clean single channel amp will not crunch theextra sustain specially low bedroom level set tube amp towhere start break cook step pedal ll reward like sound dirt channel amp set gain low boost pedal note ring clear extra bite brightness cut mixsweet use like tubescreamer sweet baby not color sound midhumpi use boost barber direct drive ocd dirt channel ampthe pedal house metal casing look noisy stack overdrive instead tone knob focus knob control picking dynamic presence way left sound smooth tone sound like turn presence control amp way right pick string hard give bite bright presence pedal transparent smooth touch sensitive clean wellyou not bad sound lot knob mess withthis pedal basically take sound amp add little gain little compression give pick control wish gain blue hard drive rock twist knob fraction cost boutique pedal pattern brainer,2
AFLRU6952DEFX,5,buy base video review net impressionsto ear ocd ultimate od simulate fat power tube distortion pedal simulate lightly distort tube preamp bit edge sharpness kind edge tube amp focus knob like tone knob maybe upper mid treble job welli wish bit gain surprisingly pedal gain tone give great metal tone boost pedal db clean boost get exactly d want dry tight metal tone kinda ish not purpose pedal ve end sound well amp sim produce heat tube amp tight raw fizz boomyness healthy low end crank knob thing aggressive tight tone make marshall class tight grindy scandinavian style metalover great lightly distort edge distorted sound give clean tone sharper amp like tone midscoope slightly tone knob middle think great hendrix cover clean stuff chimey vintage amp character early marshall old fender ability clean dirty simple attack variation clean channel overly flat liven sharp scoop tone ear sound vintagebasically hendrix modern detuned metal definite mid emphasis s marshall mid modern mid emphasis,2
ADH0O8UVJOT10,5,wow impress lot joyos product sweet baby overdrive come highly recommend not disappoint hold little bit price come truth thing worth penny sell somea description say mild overdrive will not brown sound mean metal like add tubeamp gain knob exist rig add subtle dynamic saturation sustain clean tone chord note blend beautifully crunch fizz unlike tube overdrive pedal thing ton volume tap set drive nice loud clean boost turn drive blue rock think enhancement clean tone oppose effect transform respect actually remind boss od overdrive vastly underrated pedal od probably offer gainthe focus knob interesting not act exactly like tone knob turn not remove bass change gain structure little open tone low setting bluesy high setting bright dynamic chance sound goodthere concern build quality switch build year have remove screw v jack annoying wish d v adapter jack instead minor gripe excellent overdrive incredible value,2
A1ZQVN0F0FURHH,5,nice compressor leave time improve tonesustain fairly subtle provide significant squish want sort thing quiet quieter compressor price range concern,2
A3EYCAYIIBDXUF,5,fantastic pedal especially consider price prior pedal ve mxr dyna comp tc electronic nova dynamic compressor lownoise compare mxr simple use not squashy compressor not plan get want fairly transparent compressor extra sustain unified output,2
A27DR1VO079F1V,5,m sell ve purchase joyo pedal build extremely perform good well pedal,2
A2YQTEPCGZ5N7J,4,transparent great sustain hint dirty boost crank knob maxbuilt sound good d expect,2
AJNFQI3YR6XJ5,1,let start say ve play guitar year own lot different pedal time unit onethe joyo compressor setup simple onestarte stratocaster compressor wahwah superoverdrive boost pedal delay straight end tube amp reverb vibrato not want long blow history compressor pedal ve try year know want use thing simply not work right box outside stomp box metal inside low grade part china loose wire bad component board end send refund not blame seller take care hitch buy againjust joyo buy base price buyer bewareyou pay,0
A1ZT70OIIY7N5M,5,way thing cost lest need small pedal board not want lot money pedal give joyo pedal try pleasently surprised compare compression pedal ownin metal case bonus m super happy joyo pedal,2
A2YWZRHDA9KDS4,2,unit receive work return like joyo pedal order go shot,0
A1C6T412QATCAJ,4,use little sustain like mxr suppose,2
A24JUT24W1K3CV,2,solid feeling pedal output sustain knob work attack knob control compression want apply absolutely check recording software look waveform change regardless attack settingperhap pedal rare defective nonetheless return pedal amazon search compression solution pedal board,0
A2RCV60MNI5VTV,5,probably good pedal purchase m familiar expensive compressor noticeably well sound exactly expect compressor work make thing sound solid ve watch wave envelope put audacity adobe audition compression work advertise,2
AZVME8JMPD3F4,5,great price carbon copy pedal buy will not regret beat spend gobs cash spend thing,2
A3G4YMDOTVWP5V,4,ve year m stranger compression far recording pro audio go not compressor pedal washburn janky noisy compressor pedal late s ross fact supposedly clone not influence decision buy joyo pedal review time use sure love love gear right box like compression take time dial familiar say finally love pedal feel accurately tremendous improvement keep signal tame go clean overdrivedistortion buy mainly play rush cover band harmonic beginning end red barchetta sound flat lifeless get joyo dial compression not easy effect dial pretty leave set long similar pickup happen switch guitar great pedal dial time probably happy,2
